A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,class
0.9007041892830756,1.5341720281011093,2.3220877490882668,1.2584483814933025,1.971044275087689,1.8717008626959204,0.29076138947747565,1.2643905943593516,0.10075363146975147,1.5723177788200071,0.8968423787073078,1.9883696157138289,1.7867115556873283,1.4967954514192936,2.0332641641811486,1.8400051643400193,1.5928671080325667,1.6778248486916478,1.8945103198186175,0.6273293568814857,1.1358433811461481,2.1653817819562566,1.6464409290001343,1.8497954856135266,2.1163771095081128,1.9180088725862097,1.1467413161210451,1.3442688961430869,1.874350432877592,1.25617484990833,0.8795676907443866,2.240838178165874,1
0.7550985291458979,1.8891462495096807,1.6547444087800132,1.343430394321595,0.3869861480068746,1.0778797218606757,1.6450248106680343,1.6071748820464515,2.5529552806893454,1.5431538334863502,2.6728211229937946,1.6639331832006623,2.0976916741865566,1.6738065876484094,1.4107351762581248,1.5102916105967847,1.512928837579624,1.7462999997870925,2.0035385759701705,1.5960265130249016,1.1412966841350118,2.2035717038261593,2.5442630537339834,1.2486294708322467,0.830479812790323,1.830219319626437,1.6449331947526074,0.9974123446698325,2.1959708703241927,1.213809110461416,1.83594892118981,2.402719516319213,1
2.12437643102458,2.196424674205848,1.761772023836289,1.4972589345867011,0.7352880377297829,2.050263895315828,2.439944304052845,1.4532112691524668,1.5776567157811239,1.5156052822610482,1.6618089744768225,0.9006905476124352,2.622297308948627,1.4245555373779981,1.3739065985184888,1.9758953326552955,1.4798450292873722,1.6365500295622566,1.8435828650954185,-0.018659994876704333,1.136557431366066,1.8328937892739003,1.4139075836987947,0.7792934885707765,1.892400186420397,1.7654580891470772,1.6207029482153494,2.5147872943037157,2.0469814503938504,1.2803710353471904,1.746045133418133,1.7880504066421543,1
2.5907447656925005,2.091774953193118,2.49940672455428,1.161913121196724,1.8365573058280886,0.7906069706263334,0.24892667086549336,1.289145377146021,0.8897733147461921,1.5863385838944608,1.331733159238704,0.9942809825734328,2.4193206938695635,1.2405036660923385,0.6791084432543252,1.7587454197069612,1.519924106005706,2.094795925777461,1.6351266198460077,1.0631385809038454,1.1461507880657753,1.3023646434050513,2.167610494399173,1.2047157534393216,0.7183706200442858,1.6269150382060649,0.6974574859043677,1.6972814474495297,1.9421386688860625,1.2001803786611613,0.4029760915720323,1.809426203149259,1
0.9617725827447143,2.5650447631273012,2.3279105482977394,1.5300409978083733,1.9298209273613245,0.7440149106674148,1.6209372270236966,1.6047592000351214,2.730342190284855,1.7419505496214776,1.0487361579554872,1.7993930509123914,1.6371899358829614,1.4045573893464536,2.1696814603205623,1.6036428815071035,1.5246603870188207,1.8515557876830158,2.0005868752902716,1.3684030330914088,1.1454618658257307,-1.145940872852134,1.6288891869198454,0.858527561710191,1.1996829660763164,1.9547153497042717,1.6285741492622388,0.4645527785578145,2.2213069575806563,1.0406165113322046,1.1139140777928662,1.5510599342555493,1
0.9691024746566289,1.9047050086540698,1.7581489200999398,1.3483416582041503,1.1055454015994086,1.8052610527331454,0.9819919492194813,2.1541756555792437,0.9361954522818703,1.5101034702317913,1.29943609816219,1.6002666300018915,1.3561203671216981,1.2704609386474246,1.7290137444457316,1.8635605368626476,1.4493416782113648,2.142294142709299,1.5184483260144344,-0.5164611491203972,1.1469407311377555,2.6359831153139957,1.424352353207985,0.5103486715821762,3.051389226253572,2.0822366033825728,1.0286924411545106,0.8256749614551894,1.9168235225525374,1.1364001981505403,2.093468745463512,1.7464373041918997,1
1.2300105121112441,1.7532610001946523,1.778837277321659,1.4514638523141878,1.2485124669163026,1.3821072799230647,1.3542716073084742,2.196485943924864,1.1626920134481051,1.6714524528894397,1.1971754013581444,3.140253602244897,2.6561622458072196,1.4708052673031504,1.724185679261645,2.019166927995944,1.51973254432649,1.7707362503978559,2.204248511030957,2.5292518179189094,1.139325858005066,-0.213494308070443,1.7676214278131244,1.7361802825836639,2.028467263811595,1.569582916646751,0.8317527909765532,0.35991837145372474,1.9452109203429993,1.205791715373623,0.21954673156018,0.9936873352734434,1
1.0745993745944342,1.5503246045473769,1.9269278338388303,1.3984032476192534,1.6364621987269832,1.4302469610391708,0.991714554482876,1.4264256576596515,1.2163665833681887,1.3964287419767836,0.7019598521816847,1.6411287071843703,1.4364345307601525,1.365337666937011,2.038351876065303,1.9909985902002671,1.5203075029759976,2.1245700377985663,2.0344108504915654,2.1322870513917307,1.145023824863495,2.8356591922640213,0.6402102598338113,1.9080875255749037,-0.9738717771436567,1.978568665464227,1.1835309804005156,1.3092738706435831,2.203091389904911,1.069873504253016,1.6954606503318823,1.374511930424458,1
2.7904798342511445,1.4791015812872779,2.296457175134936,1.3592444302757885,1.5035495675083685,0.9773842208962529,0.21668002350037074,1.1775487748264561,1.550458931582974,1.4166288194096497,1.6387684101969828,1.3465252185340852,2.588588295025764,1.5358109901958752,0.784046730462939,2.073805450572377,1.545601796153,2.1145211580795533,1.8285524486363685,0.642844546485787,1.1402654466407554,1.1103248560127896,2.120175033026586,0.6423444185449313,0.8108158207652391,1.9622998555841218,1.5609753293719315,1.3095010262025326,2.090405129984128,1.1504948148115193,1.3422659744218686,3.281872753330487,1
1.0120254253440644,1.4757676101127992,2.2279960493139805,1.3353619371576197,2.0844530719174763,1.1662982498800858,1.99303129316697,0.9217401989159676,0.16764508361541153,1.051293794641417,0.5562246897999015,1.7801596967808617,1.7698569459128648,1.656909828036859,2.2219380043332455,2.205567065128524,1.48766074889049,1.4376639384913517,1.444763118276627,3.1706666081527812,1.1375487163940554,1.6603961638876548,1.7055301711849349,2.3027294647016916,1.6721541815294545,1.9759280589433388,1.2860481890937712,0.014033561441876508,1.9529416985448738,1.3488085071290659,0.6341130559274335,0.982878253994217,1
0.7570470814416372,1.8498700763047762,2.584672501159252,1.3586756513609037,0.2742795077629121,1.519810078369567,2.8727652966582835,2.13828362710509,1.6451579063500714,1.614212079516138,1.5866073277555466,1.7560590334925559,2.356686716036402,1.2997122122407676,2.196143418744084,2.0283336927731344,1.5499399881586902,1.6205996983707864,1.4681063071432472,0.7485508066904737,1.13761954514894,0.15672783176982508,1.030680849960067,1.0730066991971183,2.156700697695717,2.008759867205419,1.719236375003378,0.06681858296195986,2.0843334982545065,1.1844871596982123,1.416027874540064,2.3939133490357394,1
0.6745023082303266,0.931099376710349,1.9082036648247227,1.4837493275637867,1.730585331541618,1.533839263710942,1.5694263006150146,1.71351724866744,-0.9542365629747369,1.5579975288847745,2.0806950526705363,1.3212560448601272,2.405806959465222,1.3955012918970466,1.6785894022621897,1.879809952405884,1.5309771834891464,1.975166845510763,1.896482018152172,-1.5146967107960765,1.1353384561298137,1.3070222611524247,1.5982742715743714,0.6045351401757392,2.2219827310528553,1.7850202681337795,0.7934996302971354,1.3048724370527647,1.8400310152242436,1.2725003023487453,1.4179243567715258,1.5271735123010342,1
1.553082281945617,2.3834026771642787,1.746453974624051,1.4496618114650457,1.4043207871070833,1.2575694364421357,-0.49938873723372845,1.4148876406548516,0.534205591348935,1.5164151233438683,1.4476784519440697,1.4080043552138153,2.4476955104021196,1.6421069046968422,1.8833004144750232,1.91697606689821,1.591466460245073,2.276491548405681,1.6173149973056251,1.3356262219386206,1.1414917129853142,0.8891750951094539,2.090507552528104,0.2784469383168696,1.581793772556644,2.1340791947119273,1.6443362806725936,0.7663413768924588,1.8078484175151255,1.121918942070962,1.551927576391015,1.7617367006784432,1
2.065610364652411,1.6867957332036743,1.7479306868198299,1.5640896862984086,1.3936259947482725,1.4003143323073013,0.9150344543670657,1.8811954164162996,1.043256964813836,1.3334133394612164,2.1334223720172116,1.549653921870241,1.0198805461332219,1.3605482706433054,2.255341941801704,1.7761005798091996,1.500705262883928,1.4963854156748444,1.7087701931553223,1.880849981261546,1.141102464780385,3.2001843273625177,2.1277751153282263,1.1510415863389245,2.5933933946511796,1.7729213136204058,0.7999930543639753,0.13305621066134288,1.9135826136253045,1.1104573431198395,0.7886156075693848,1.3620069220903888,1
0.8365199079601972,2.423154505457689,2.097443307321106,1.4666728972226009,1.3870230381036939,1.2820094707544658,0.7000680194294743,1.4346037205146178,0.6342120574008614,1.3989400591460726,2.438890486116939,3.1187419810249546,1.6035042283065932,1.460367531695983,1.0865923053163167,1.9032796110476111,1.5678815658075231,1.7942648156386773,1.7744323631143077,2.862760035491249,1.1516213526288634,4.1963969485572115,1.481661054818259,0.6373736764713946,2.1791986526596006,2.0556003276522126,1.68361308791388,2.7335315011982164,2.0621950083463045,1.1120692623580433,1.8746477759809035,0.8706304475703088,1
1.8764175017923888,1.7007155839892276,1.827777719176321,1.4185264742845243,1.8867867003637369,1.917409266876268,1.7513920634277973,1.2108573426660736,0.6958013072669614,1.3987917301203256,1.1826423405121829,2.151634468067677,2.1988071108053644,1.4646286525020638,1.3208008565870053,1.8850451036887392,1.5541670381635664,1.9633336551647593,1.6256732999766876,0.4809458524776066,1.1535614077962553,3.3698745831029813,1.9501108804353489,0.9083514571973405,1.6971370326731638,2.217832705304006,1.185869868389431,0.8607418439531849,2.1326146114676567,1.1243007572364117,0.44628228401000114,1.8416471718318583,1
1.7549519901905295,2.2115451228356813,2.1216729685308464,1.2907882707755762,2.006274870225897,0.5758670871281211,1.795260842085898,1.7631888196788754,1.9242985917578668,1.2944831008592599,1.3331229617945541,1.9597011308425167,2.759209798341904,1.5296922075372352,1.3847606360979583,2.0038083528860215,1.4707338962849976,1.6329445776164642,1.5091996641313343,1.5769287791021531,1.1261843477047284,-0.15809484613178282,1.703087258776828,1.3462229926538156,1.4072699946972265,2.0371487810828763,0.8168613499663766,1.245646613292648,2.076894817488529,1.2256820048366317,0.7397423191289967,1.2460327258679087,1
2.2790620200016107,1.4183834754614844,1.8140417275043095,1.3940674207439734,1.2348959222060933,1.7830977811939128,2.0154492641936366,1.6210649266176147,1.842798125484706,1.4187828406049383,1.6260879689785503,3.2343953110617725,2.0190598272109064,1.633585078048168,1.0288364353653476,1.9014395389761678,1.511875176243315,2.7201520371246635,1.7848026775383004,1.080928782448597,1.1455473010650405,1.4503835141984176,1.8323902256748201,1.0287348320611975,2.1459850889753156,1.9622597196744245,1.7085701679901097,0.9847319695010623,1.9900347854456517,1.2121057239939934,1.574269788719103,1.0173994238235116,1
1.9729846038364136,2.3132405897486796,2.204845823053707,1.4306035355240427,1.141097683694445,1.0769048990419714,0.9954282940938914,2.2018534060012627,0.988861748806923,1.2664625632522937,2.8483406599604675,2.1487907566528257,1.4326235536541263,1.3778385500219845,0.9817076738217373,1.5224158498975577,1.503305616905301,2.3621803165671498,2.3652232785919884,1.9256648499472588,1.1351880004445645,1.3335478048204825,2.409107015842643,1.7820711341915887,0.8893571077680955,1.7975789756699654,1.0661425663937214,0.29107106539440164,1.9040396139100575,1.1432304360215235,0.9607731155067349,1.2532093100058348,1
2.4203534149831016,2.8135020550232515,1.6906245324237013,1.4221767502435116,1.2416428864757234,0.9852366286847047,0.8896543853679698,0.9899818368134211,0.4486726388332022,1.814832189626932,1.2774889221908285,1.057976372409744,2.8458531223341272,1.4914580567979667,1.8877899641037446,2.0628726168788853,1.450335524090847,1.7969711638668504,1.7741842091735258,-0.6182205387370128,1.142086443635825,1.9211511788427353,1.4318417559966363,1.8196489318936342,2.631074715638846,2.1539687485174204,0.08687504001064061,1.0299020932131158,1.9758038589885236,1.349727600545929,0.6054495153785634,2.063763856206317,1
1.3502547640104117,1.6186504394612309,2.018663879127356,1.2951360433601016,1.7848109119499793,1.04819523737057,1.3911527285049745,1.2368135761638037,2.0324106750089843,1.740973117910994,1.2675897383635655,2.0581705025892294,2.7656623273209537,1.3947606860325712,1.6779424910646572,1.9931104466152927,1.5188684689693395,2.0700691038999652,2.142478806849936,3.080536279716257,1.1473197032255225,1.730631591964727,1.5349052605038263,1.6458634721553314,1.586090457238226,1.7032408600664457,2.545267871927667,-0.2661100456532226,1.7902915288435848,1.218024346783176,0.9396128064203073,1.9438242011124016,1
0.00979451515304297,2.7239483231840858,1.3113805448006626,1.5432553717679578,1.7302807199947936,0.4970771387098585,0.6914989363240075,0.8881974244251369,1.1045210037470405,1.4625450329816918,2.111546583557329,1.7753614247712917,2.8543065844651347,1.5423458381018522,1.8175129963674435,1.9350505217656515,1.5138342910890805,2.0261194729149574,1.9095389961103781,1.4567295431376206,1.1398296825468395,2.539974551378374,1.6359282713308083,0.021009646441882746,0.9653766278793126,1.8854793881175202,1.7288185871450863,0.8591521730740551,2.2064883826174655,1.2984790352772677,1.3807143252771452,1.746328085697932,1
0.6643298749564803,2.14481849328374,1.873455083614873,1.5055367635892385,1.271605113908565,1.2818395823388733,0.8798269791109868,0.9979646079148285,2.2174913604424793,1.118729574559443,1.8135500859224383,2.2436077883624925,2.534042103763664,1.600537061752085,1.8331752889691306,2.021892183220452,1.4591031225691027,2.7280531807591255,1.7988828375330757,2.0301134679087443,1.15242856289754,1.4916081976490232,2.173281108400026,2.3559011101084018,0.48654928178021106,1.7251884224019365,1.5390581107621992,0.6360021027396255,2.098452483927901,1.1849543234779978,1.0132614958835273,0.9434030817933469,1
0.7104439102229507,1.403576002547842,2.0833330831100945,1.3926826536366828,1.4197727896414984,1.32389620646727,1.650521156508242,1.159889995616044,3.025780726099044,1.4157814123700634,1.434302030199583,2.2423253842696313,1.8280864772403584,1.5807199230479219,1.1332765379884528,1.9179310049869582,1.5039041023677462,1.619370482831934,2.1897717313527307,1.5388202547867633,1.1477992559154644,2.70669152475341,1.9559965950090967,1.0831123637250273,0.6355945243072395,1.697672808666307,0.8771493742702438,2.0772575367665445,1.9574411798724314,1.3280218056148823,1.4582436492809365,2.530552671397431,1
1.1097074919985026,1.733476118875981,1.9528434467782236,1.522415366727302,1.4978968210707875,1.4240545422175694,2.5317089696193555,1.1403048139447969,0.23131989654300944,1.262648784262581,1.616996027984259,2.804035807577973,1.9608148180243958,1.6306486430187257,1.2173649116167877,2.300686664055166,1.4993973544451733,1.9312355326907307,1.6840993164020686,-0.44640846982657423,1.145205924371898,0.5780663139546303,2.151054700545464,0.4033664724446028,3.180943896386914,2.1130681898201114,1.872767395895141,1.5826328003144705,2.146580553672511,1.2025738511120028,0.5999644686145187,0.8763695009917027,1
1.9051361007769534,0.677363545640026,1.262728374773117,1.2116511064642352,1.6588207332414007,1.7438920553407948,-0.07696963473388019,1.7103266057928648,1.7930221479120485,1.5077865934447305,0.8288689497395401,2.3817827775700353,2.078666799375774,1.4277435063108648,1.7253037721072577,2.0381758033286275,1.4810217189170758,2.6017353693780483,1.5306673954308678,3.346057796658333,1.1405705195557505,1.3825871036569712,1.7979302510929864,1.735990384992085,1.7022767153029474,2.075841432865446,1.198203897957293,1.753694541762105,1.7145439775733262,1.2003030493532756,1.5139802310282517,1.5654382526404158,1
0.813073234643394,1.6149288060993985,1.432197160764667,1.2222803420308157,1.7192314056200382,1.3728668333999539,1.7537028662232088,1.4030092171666306,0.3244574582363303,1.2923550854796484,2.7123010387216318,1.6561556472675927,1.478631858600696,1.5303867961606805,1.4986979117802,1.8042930428448674,1.4638327355439547,1.4084140649282866,1.884781981891386,-0.2517532272052725,1.1434588724840733,1.5399794615901452,1.4085177170223846,1.518210143829213,2.3139545947604994,1.7707149500253099,0.916910679542366,0.9874822853801649,2.12264725336574,1.3098799678712216,1.2608671541121144,1.2344371055917047,1
0.7329781933088907,1.784843372036045,1.9405181819433126,1.3461578019439464,1.0176792816032911,1.4235543189807554,2.4155166739786287,1.3208195822646513,0.6740118519168921,1.4012072116150769,1.8398580985645576,1.8128241474757363,2.5566918992191434,1.5976650021806893,1.179219845864098,1.968517521808255,1.5408585592433561,1.810925153278876,2.0273835152315174,0.3949095048032796,1.1482417711122832,3.0533444821338156,1.470510048690768,0.25807378092910205,2.290968726346742,2.0690740151249547,1.6455696741337695,2.5714522275791634,2.061457777844588,1.3526226715491743,2.2327598652078047,0.2575157741773435,1
-0.12240212438404163,1.5198787128141777,1.8729186882187558,1.247083762302641,1.289001842035261,1.2814415565603592,0.7399219536234505,1.225731267473723,-0.74279531000909,1.3022074694173005,1.9633733958129889,1.0237956381463271,1.5914711942046067,1.4247280663356898,1.833061084749167,1.785254033915376,1.5023919335769913,2.184294567969411,1.6613391998702765,0.8498122746365481,1.1445717029130142,1.727496849711426,2.2115154323699953,1.6449212051741298,-0.19026499681259912,1.7565656003362722,1.2664130826830775,0.1656873099397016,2.1249050184518965,1.1625322719925417,0.9050931625144432,2.029220108124782,1
1.6986471883165253,1.1050465212992364,2.2237936166501333,1.4405845415793685,1.7136093699869839,1.106733916151521,2.148759630404947,1.7822114123090296,1.2258852344065352,1.7423690717251312,1.0633690752966125,3.0678594985137915,2.2320377196163976,1.5547370965108191,1.5056122335928899,1.6021384971693777,1.4500803264301338,1.4449780341287233,1.8455194901890222,1.6867059267019455,1.1336196050224367,1.507798406893184,1.234979171865409,1.7142665613287864,1.0895165373899227,1.7643524309423548,0.4754878343079504,2.017441380638048,2.02662421481938,1.2688579289451138,0.4486792371036258,2.0309495090427525,1
3.121706213407922,1.184438089983977,2.0000702297004676,2.1730667235188275,1.1967276386825687,0.23673468507940254,1.0369578527979997,1.5622460624000123,1.5109697963862603,1.5193981777474357,3.3853723064162167,1.2470118482959383,0.48870038892965373,1.8304630812772653,1.4377617107946044,0.18800474701406555,1.3624767122625339,1.7537701433122068,2.104211841709071,1.5895952138236957,1.2518028317859824,1.2602050535376246,1.794431342976898,-0.2018305838178025,1.1332118046384867,1.4098854329716135,2.2067754693273134,0.5900271862820032,2.0759868389734066,1.553913715447774,3.0493193757112707,1.6468366198250863,1
0.33136536180221277,1.2407799582352224,1.9671844932542277,0.9288880187354629,1.8841427948231226,2.38486406245803,1.5709181658443037,1.5629407740659946,1.4119219271751027,1.4456448657749357,1.1645307806930936,-0.9166302124339827,0.6900021558646995,1.8736241899138473,2.043718817234694,1.296657944482281,1.0639573212799034,1.7889895716002793,0.6217591076613798,1.5444028631578057,0.9190594632515017,1.2389122627965308,2.187273197206156,1.4801404400708562,1.2405215058857357,1.52144605128682,1.3592143492348572,0.8614494871095071,2.238122048732109,1.5531849578576549,2.548929395211414,1.5065669319077055,1
1.6713131581558032,1.1870340180521115,1.8010669064419975,1.1463772334099687,1.0376261465000782,2.0553494435875836,0.7801497290070649,1.5547944288826527,1.7210182802619787,1.405368587593577,1.8173385541428795,0.26269494193870124,1.3715970169493468,1.5394805491466355,1.0169520072627363,0.7194176050198204,3.0639424300394786,1.9288759918925147,3.019935562758877,0.20067626065882171,0.7014030683821417,1.1041881177225104,1.4385461965830253,1.8845663509265138,1.684645033038197,1.4411203866042401,2.0364851283652987,2.0644048173258027,1.312262536494715,1.528906013065434,2.3157245297972007,2.298109369013692,1
0.004654007151919659,1.1582887896739764,1.7145898927003644,1.483555520349917,0.9296452034021524,1.4505878329029778,1.17914988730263,1.3736104975566057,1.224718292553014,1.4398061070597439,2.5381073056185635,1.1071395338847343,1.5109904734270467,1.2957244566957504,2.252282397311787,3.358797537861883,2.794823616670935,1.8290850017345472,1.6669822429765546,1.8121009174208775,0.3234736344344249,1.9584727703755094,1.220389776786503,0.9297318316163317,2.5854148338976892,1.4411842366774508,1.2567467510324952,-0.35514343620141675,1.4805856850669772,1.5226407621008977,1.655631991346638,1.8954414473066166,1
2.165218369589283,1.1725659966618511,2.345074206887227,1.2356906425890082,-0.03593262832505273,1.3440369098240623,1.0357920910090757,1.463736333861669,1.2335946768554817,1.4288579164763493,0.5208298102173334,1.3310047575392079,1.454852317459841,1.357960120965672,1.3280510588791676,2.5358377899789772,0.5084263320540003,1.506641967434522,3.1074620284964105,1.393777104770246,1.800400585960003,2.5979973773026845,1.319724357296548,1.6021005109342958,2.605198295590957,1.4880664409648177,1.8192622471899091,1.7182166794599598,1.5023113330597668,1.5562962723673166,3.187154006098077,1.8385262022564937,1
1.5369818278378307,1.0993197525672105,1.8860551561787935,-0.2943891196774324,0.5461361291066995,0.8961603323913153,1.3017932246321215,1.6384822475094234,1.5672235157436547,1.475030241172837,1.7993351981811352,2.4427193522719803,0.5241591473373991,0.972155323429959,3.002178928991917,1.3820779997811958,0.40771174422474843,1.9029042897553323,1.3909672880565647,0.5209565303702588,0.40726267636740465,2.1657195888638,1.5599798908429883,1.091835818582033,1.3064621647149441,1.558776765972839,1.7419230667609864,0.03572625255903383,2.332202338287007,1.5269320398426671,2.316472824585834,0.9575290184928394,1
0.2546088917370497,1.2434668736793641,2.1148017972565882,1.408793761045458,1.2693067903244415,2.3218686977486143,0.9341943584158101,1.5481207278402405,1.6522369267758736,1.3659175011605151,1.2831436487519166,0.3045730176081952,1.2887998406445837,1.7159964771953988,1.2843881825566679,0.13430025580016802,1.8446242259808865,1.7312742635520921,3.042357094914499,2.000409927289338,1.5423142941864985,1.8332054972076108,1.5572021376229201,-0.5465012607784128,2.056672496815269,1.6673919198423404,1.7157716971354882,3.2705940158722395,1.846275949296501,1.5742541096599751,1.9314944713079725,1.7337639931785778,1
1.0791055183248197,1.1270892210679744,1.7594117556017976,-0.3785974831660974,0.5972877460817603,0.8889427157697048,0.9821201073371751,1.4898151787598415,1.6137335577565894,1.4693169193827138,1.0875853458053646,2.0091353402135366,1.4900247641633988,1.8106495702917165,2.5442392773290834,1.9366472603465905,2.5874674286949926,1.642502716950945,1.9825524696600314,1.8122502250755992,0.776299686009781,1.3421336262460395,-0.5520833888711723,1.2601558205142487,1.8293095587929533,1.465114201872233,1.0271677593820412,0.6811611650548499,0.926561093358161,1.5860454177068721,2.1720928089579905,1.652825673148038,1
